Date,Time,Open,High,Low,Close,Volume,OpenInt
2019-05-31,22:00:00,176.28,177.26,175.53,177.05,3273891,0
2019-05-31,16:00:00,175.03,175.9,174.66,175.7,3174238,0
2019-05-31,17:00:00,175.67,176.79,175.61,176.23,3415306,0
2019-05-31,18:00:00,176.21,176.47,175.56,175.9,2165763,0
2019-05-31,19:00:00,175.89,175.97,175.33,175.64,1723229,0
2019-05-31,20:00:00,175.63,176.36,175.46,176.03,1574833,0
2019-05-31,21:00:00,176.05,176.21,174.66,174.94,2869935,0
2019-06-03,22:00:00,174.94,174.99,173.81,173.89,6578954,0
2019-06-03,16:00:00,174.42,176.72,174.26,175.82,4113745,0
2019-06-03,17:00:00,175.8,176.08,174.68,176,3773327,0
2019-06-03,18:00:00,175.99,176.26,175.22,175.45,2255976,0
2019-06-03,19:00:00,175.44,175.59,174,174.47,2471430,0
2019-06-03,20:00:00,174.48,175.93,169.12,172.35,8508182,0
2019-06-03,21:00:00,172.36,173.02,170.78,171.15,3734289,0
2019-06-04,22:00:00,171.14,172.51,170.31,172.12,7636943,0
2019-06-04,16:00:00,174.26,175.2,173.34,174.93,4193170,0
2019-06-04,17:00:00,174.9,177.69,174.25,177.07,4600829,0
2019-06-04,18:00:00,177.07,178.53,176.92,177.32,4120736,0
2019-06-04,19:00:00,177.32,177.57,176.77,177.42,2721735,0
2019-06-04,20:00:00,177.41,178.39,176.72,178.3,2368514,0
2019-06-04,21:00:00,178.3,178.38,177.49,177.84,1893829,0
2019-06-05,22:00:00,177.86,178.61,177.86,178.45,3425250,0
2019-06-05,16:00:00,183.03,183.74,181.54,183.01,5874583,0
2019-06-05,17:00:00,182.98,183.25,179.91,180.46,4967852,0
2019-06-05,18:00:00,180.46,182.27,180.16,181.7,3465158,0
2019-06-05,19:00:00,181.66,181.86,180.67,180.78,1997938,0
2019-06-05,20:00:00,180.81,181.48,180.73,181.06,1437276,0
2019-06-05,21:00:00,181.05,181.45,180.77,181.09,1381666,0
2019-06-06,22:00:00,181.09,181.7,180.35,181.31,5126060,0
2019-06-06,16:00:00,181.84,182.65,180.97,181.04,2384301,0
2019-06-06,17:00:00,181.04,182.19,180.92,181.66,2432272,0
2019-06-06,18:00:00,181.65,182.62,181.48,182.06,2536445,0
2019-06-06,19:00:00,182.06,182.28,181.78,182.14,1092595,0
2019-06-06,20:00:00,182.15,182.4,181.93,182.14,822880,0
2019-06-06,21:00:00,182.14,183.19,181.91,182.77,1983066,0
2019-06-07,22:00:00,182.81,184.22,182.72,183.97,5388508,0
2019-06-07,16:00:00,185.24,187.39,184.52,187.3,3769901,0
2019-06-07,17:00:00,187.3,190.35,187.25,190.35,6148916,0
2019-06-07,18:00:00,190.35,190.62,189.02,189.2,4185497,0
2019-06-07,19:00:00,189.17,189.27,188.68,188.97,2179463,0
2019-06-07,20:00:00,188.98,189.26,188.68,189.2,1882453,0
2019-06-07,21:00:00,189.2,189.21,188.52,188.66,1850917,0
2019-06-10,22:00:00,188.66,188.95,188.5,188.86,5998207,0
2019-06-10,16:00:00,190.51,191.85,190.32,191.43,4095052,0
2019-06-10,17:00:00,191.43,192.72,191.26,192.14,3945402,0
2019-06-10,18:00:00,192.13,194.05,192.04,193.81,3500926,0
2019-06-10,19:00:00,193.8,193.98,192.2,192.31,2685793,0
2019-06-10,20:00:00,192.31,192.84,191.4,191.59,1712306,0
2019-06-10,21:00:00,191.57,191.99,190.74,191.97,2191488,0
2019-06-11,22:00:00,191.99,192.34,191.16,191.22,3082506,0
2019-06-11,16:00:00,193.54,194.3,192.6,193.18,3517841,0
2019-06-11,17:00:00,193.16,194.68,192.69,193.22,5037069,0
2019-06-11,18:00:00,193.22,193.91,192.85,193.15,2496725,0
2019-06-11,19:00:00,193.13,193.23,192.29,192.45,2395536,0
2019-06-11,20:00:00,192.41,193.22,192.37,193.09,1444089,0
2019-06-11,21:00:00,193.09,193.5,192.58,193.12,1742298,0
2019-06-12,22:00:00,193.12,193.84,192.68,193.49,3197646,0
2019-06-12,16:00:00,192.64,193.91,192.07,193.86,3065397,0
2019-06-12,17:00:00,193.87,194.65,193.01,193.83,3296762,0
2019-06-12,18:00:00,193.84,194.09,193.22,193.39,1668746,0
2019-06-12,19:00:00,193.41,193.73,193.06,193.52,1714050,0
2019-06-12,20:00:00,193.51,193.67,193.09,193.25,1065675,0
2019-06-12,21:00:00,193.26,193.43,192.75,193.08,1454049,0
2019-06-13,22:00:00,193.09,193.12,192.48,192.87,2853917,0
2019-06-13,16:00:00,193.38,195.31,193.12,195.21,3122554,0
2019-06-13,17:00:00,195.23,195.46,194.22,194.35,2993636,0
2019-06-13,18:00:00,194.36,194.64,193.74,194.34,1848259,0
2019-06-13,19:00:00,194.36,194.52,193.86,194.31,1111379,0
2019-06-13,20:00:00,194.32,194.51,193.94,193.96,994798,0
2019-06-13,21:00:00,193.96,193.96,193.14,193.43,1462211,0
2019-06-14,22:00:00,193.41,194.06,192.29,192.84,4175422,0
2019-06-14,16:00:00,190.25,190.85,189.01,189.35,3152653,0
2019-06-14,17:00:00,189.35,191.44,189.19,191.23,2877577,0
2019-06-14,18:00:00,191.23,191.37,190.06,191.01,2066301,0
2019-06-14,19:00:00,191,191.32,190.78,191.17,913162,0
2019-06-14,20:00:00,191.17,191.63,191.08,191.3,819761,0
2019-06-14,21:00:00,191.3,191.78,191.27,191.7,1297508,0
2019-06-17,22:00:00,191.69,192.27,191.38,191.44,2724130,0
2019-06-17,16:00:00,191.59,193.53,190.87,193.32,2439705,0
2019-06-17,17:00:00,193.36,193.64,192.84,193.33,1862325,0
2019-06-17,18:00:00,193.31,193.37,192.73,192.84,1464805,0
2019-06-17,19:00:00,192.82,193.03,192.6,192.9,952990,0
2019-06-17,20:00:00,192.89,193.32,192.83,193.28,883739,0
2019-06-17,21:00:00,193.28,193.45,192.86,192.91,909289,0
2019-06-18,22:00:00,192.91,193.17,192.25,192.64,2269042,0
2019-06-18,16:00:00,194.73,198.48,193.89,197.82,5022689,0
2019-06-18,17:00:00,197.79,198.93,197.62,198.65,5167916,0
2019-06-18,18:00:00,198.65,198.91,197.01,197.18,3011895,0
2019-06-18,19:00:00,197.18,197.75,197.06,197.42,1369614,0
2019-06-18,20:00:00,197.42,197.42,196.72,197.22,1207218,0
2019-06-18,21:00:00,197.22,197.69,197.22,197.58,1173211,0
2019-06-19,22:00:00,197.58,197.65,196.56,197.11,4442035,0
2019-06-19,16:00:00,198.32,198.33,196.51,197.01,2361336,0
2019-06-19,17:00:00,197.03,197.36,196.59,197.12,2132668,0
2019-06-19,18:00:00,197.13,197.4,196.67,196.85,1111190,0
2019-06-19,19:00:00,196.84,197.03,196.67,196.78,1000461,0
2019-06-19,20:00:00,196.77,196.82,196.1,196.69,1317447,0
2019-06-19,21:00:00,196.66,198.52,195.97,196.67,4041017,0
2019-06-20,22:00:00,196.67,197.45,196.41,196.52,3225263,0
2019-06-20,16:00:00,199.01,199.25,197.74,198.32,3053424,0
2019-06-20,17:00:00,198.33,198.62,197.08,197.51,3045943,0
2019-06-20,18:00:00,197.53,198.08,197.26,197.8,1757587,0
2019-06-20,19:00:00,197.81,197.88,196.69,197.73,1827790,0
