Date,Time,Open,High,Low,Close,Volume,OpenInt
2019-05-21,20:00:00,133.42,133.57,133.27,133.45,139872,0
2019-05-21,21:00:00,133.44,133.64,133.41,133.46,165573,0
2019-05-22,22:00:00,133.46,133.62,133.25,133.29,640437,0
2019-05-22,16:00:00,132.85,133.18,132.56,132.83,137158,0
2019-05-22,17:00:00,132.83,133.29,132.69,133.02,206237,0
2019-05-22,18:00:00,133.01,133.51,132.86,133.45,139957,0
2019-05-22,19:00:00,133.44,133.48,133.12,133.34,119355,0
2019-05-22,20:00:00,133.34,133.58,133.14,133.49,135702,0
2019-05-22,21:00:00,133.48,133.55,133.27,133.43,104489,0
2019-05-23,22:00:00,133.43,133.53,133.17,133.19,475140,0
2019-05-23,16:00:00,131.87,131.9,130.26,130.28,286222,0
2019-05-23,17:00:00,130.24,130.46,129.1,129.37,519789,0
2019-05-23,18:00:00,129.38,129.42,128.49,128.53,430715,0
2019-05-23,19:00:00,128.53,128.71,127.69,127.75,661310,0
2019-05-23,20:00:00,127.74,127.9,127.42,127.87,394737,0
2019-05-23,21:00:00,127.87,128.27,127.67,128.27,380407,0
2019-05-24,22:00:00,128.27,129.39,128.13,129.32,1550749,0
2019-05-24,16:00:00,130.43,131.13,129.44,129.44,334268,0
2019-05-24,17:00:00,129.45,129.6,128.54,128.64,355929,0
2019-05-24,18:00:00,128.66,129.29,128.66,129.12,208584,0
2019-05-24,19:00:00,129.11,129.62,129.03,129.61,163886,0
2019-05-24,20:00:00,129.61,129.66,129.19,129.29,148103,0
2019-05-24,21:00:00,129.3,129.41,129.05,129.37,177317,0
2019-05-28,22:00:00,129.36,129.44,129.06,129.21,649241,0
2019-05-28,16:00:00,129.07,129.57,128.55,129.36,223863,0
2019-05-28,17:00:00,129.36,129.46,128.61,129.1,255559,0
2019-05-28,18:00:00,129.08,129.32,128.76,129,192667,0
2019-05-28,19:00:00,129.01,129.14,128.77,128.8,131924,0
2019-05-28,20:00:00,128.83,128.9,128.71,128.79,132733,0
2019-05-28,21:00:00,128.8,128.8,128.02,128.15,288848,0
2019-05-29,22:00:00,128.14,128.25,127.25,127.43,2239808,0
2019-05-29,16:00:00,126.99,126.99,126.11,126.63,307623,0
2019-05-29,17:00:00,126.64,127.26,126.31,126.76,472147,0
2019-05-29,18:00:00,126.74,126.93,125.35,125.69,462075,0
2019-05-29,19:00:00,125.69,126.38,125.58,126.16,298633,0
2019-05-29,20:00:00,126.17,126.77,126.11,126.65,216509,0
2019-05-29,21:00:00,126.65,126.78,126.16,126.38,246227,0
2019-05-30,22:00:00,126.37,126.82,126.07,126.68,978186,0
2019-05-30,16:00:00,126.73,126.96,126.46,126.67,173394,0
2019-05-30,17:00:00,126.67,126.79,126.21,126.25,302012,0
2019-05-30,18:00:00,126.24,126.47,126.03,126.23,223234,0
2019-05-30,19:00:00,126.27,126.96,126.17,126.76,209293,0
2019-05-30,20:00:00,126.77,126.78,126.36,126.47,156340,0
2019-05-30,21:00:00,126.48,126.58,125.99,126.25,274114,0
2019-05-31,22:00:00,126.25,126.57,125.94,126.57,673151,0
2019-05-31,16:00:00,125.35,125.35,124.37,124.64,307912,0
2019-05-31,17:00:00,124.64,124.79,124.15,124.48,273891,0
2019-05-31,18:00:00,124.47,124.89,124.4,124.75,200310,0
2019-05-31,19:00:00,124.73,124.79,124.37,124.42,164496,0
2019-05-31,20:00:00,124.42,124.75,124.31,124.63,176767,0
2019-05-31,21:00:00,124.63,124.68,124.1,124.31,274172,0
2019-06-03,22:00:00,124.3,124.38,123.91,124.04,1054946,0
2019-06-03,16:00:00,124.15,124.96,124.12,124.75,267742,0
2019-06-03,17:00:00,124.7,125.49,124.34,125.24,386962,0
2019-06-03,18:00:00,125.23,125.26,124.63,124.72,294096,0
2019-06-03,19:00:00,124.7,124.79,124.11,124.58,272052,0
2019-06-03,20:00:00,124.58,125.38,124.44,125.21,258393,0
2019-06-03,21:00:00,125.21,125.54,124.91,125.04,284531,0
2019-06-04,22:00:00,125.05,125.58,124.72,125.3,1424049,0
2019-06-04,16:00:00,126.56,127.18,126.09,126.51,245395,0
2019-06-04,17:00:00,126.51,128.19,126.44,128.06,487863,0
2019-06-04,18:00:00,128.05,129.2,128.01,128.98,430699,0
2019-06-04,19:00:00,128.97,129.07,128.53,128.97,166468,0
2019-06-04,20:00:00,128.95,129.52,128.89,129.46,223354,0
2019-06-04,21:00:00,129.47,129.52,128.98,128.99,245831,0
2019-06-05,22:00:00,129.03,129.66,129.01,129.61,1136538,0
2019-06-05,16:00:00,130.29,130.51,129.14,129.2,214540,0
2019-06-05,17:00:00,129.2,129.35,127.6,127.81,437976,0
2019-06-05,18:00:00,127.9,128.55,127.81,128.13,341425,0
2019-06-05,19:00:00,128.16,128.18,127.44,127.99,258647,0
2019-06-05,20:00:00,128,128.51,128,128.31,159850,0
2019-06-05,21:00:00,128.31,128.61,128.22,128.49,186424,0
2019-06-06,22:00:00,128.49,128.55,128.01,128.44,842856,0
2019-06-06,16:00:00,129.12,129.38,127.92,128.11,285877,0
2019-06-06,17:00:00,128.18,128.51,127.87,128.26,218822,0
2019-06-06,18:00:00,128.26,128.67,128.21,128.35,166095,0
2019-06-06,19:00:00,128.35,128.65,128.29,128.48,124648,0
2019-06-06,20:00:00,128.49,128.56,128.34,128.47,124076,0
2019-06-06,21:00:00,128.46,129.04,128.36,128.85,147047,0
2019-06-07,22:00:00,128.86,129.58,128.84,129.15,709225,0
2019-06-07,16:00:00,129.5,130.88,129.14,130.78,176575,0
2019-06-07,17:00:00,130.81,131.53,130.48,131.48,237425,0
2019-06-07,18:00:00,131.47,131.6,130.57,130.75,225795,0
2019-06-07,19:00:00,130.73,130.86,130.48,130.84,182174,0
2019-06-07,20:00:00,130.86,130.92,130.59,130.81,140967,0
2019-06-07,21:00:00,130.8,130.83,130.39,130.43,175740,0
2019-06-10,22:00:00,130.43,130.64,130.16,130.22,792923,0
2019-06-10,16:00:00,131.27,131.78,130.81,131.66,227168,0
2019-06-10,17:00:00,131.67,132.07,131.53,131.72,298570,0
2019-06-10,18:00:00,131.71,132.22,131.71,132.1,247826,0
2019-06-10,19:00:00,132.08,132.08,131.48,131.48,251734,0
2019-06-10,20:00:00,131.5,131.85,131.5,131.63,182603,0
2019-06-10,21:00:00,131.63,131.89,131.33,131.84,194134,0
2019-06-11,22:00:00,131.83,131.96,131.57,131.62,784723,0
2019-06-11,16:00:00,132.18,132.73,131.96,132.21,357700,0
2019-06-11,17:00:00,132.22,133.3,131.92,132.93,597606,0
2019-06-11,18:00:00,132.95,133.03,132.65,132.88,359693,0
2019-06-11,19:00:00,132.89,132.92,132.33,132.4,232262,0
2019-06-11,20:00:00,132.39,132.74,132.36,132.72,147958,0
2019-06-11,21:00:00,132.73,132.86,132.37,132.42,158911,0
2019-06-12,22:00:00,132.43,132.97,132.29,132.8,879698,0
2019-06-12,16:00:00,132.42,132.79,132.27,132.44,146091,0
2019-06-12,17:00:00,132.46,132.51,131.59,131.92,193383,0
2019-06-12,18:00:00,131.87,132.04,131.36,131.36,139059,0
2019-06-12,19:00:00,131.34,131.73,131.32,131.66,137546,0
2019-06-12,20:00:00,131.66,131.68,131.35,131.39,119024,0
2019-06-12,21:00:00,131.4,132.04,131.29,131.78,283263,0
2019-06-13,22:00:00,131.79,131.79,131.49,131.74,692919,0
2019-06-13,16:00:00,132,132.76,132,132.63,121226,0
2019-06-13,17:00:00,132.62,132.67,131.97,132.02,171537,0
2019-06-13,18:00:00,132.06,132.5,131.96,132.32,220423,0
2019-06-13,19:00:00,132.31,132.84,132.24,132.81,196726,0
2019-06-13,20:00:00,132.8,133.11,132.75,133.11,186582,0
2019-06-13,21:00:00,133.1,133.11,132.5,132.58,192905,0
2019-06-14,22:00:00,132.57,132.69,132.29,132.61,784902,0
2019-06-14,16:00:00,132.3,132.73,131.31,131.47,144280,0
2019-06-14,17:00:00,131.45,132.19,131.35,131.98,174417,0
2019-06-14,18:00:00,132,132.03,131.5,131.79,138225,0
2019-06-14,19:00:00,131.78,131.79,131.43,131.74,116209,0
2019-06-14,20:00:00,131.75,131.88,131.68,131.82,134763,0
2019-06-14,21:00:00,131.83,132.17,131.83,132.14,105295,0
2019-06-17,22:00:00,132.13,132.5,132.02,132.02,964108,0
2019-06-17,16:00:00,132.25,132.5,131.88,132.31,149609,0
2019-06-17,17:00:00,132.3,132.88,132.3,132.69,194976,0
2019-06-17,18:00:00,132.68,132.75,132.3,132.69,113382,0
2019-06-17,19:00:00,132.68,132.74,131.85,132.02,179053,0
2019-06-17,20:00:00,132.03,132.08,131.87,131.9,161643,0
2019-06-17,21:00:00,131.9,132.11,131.86,131.9,230117,0
2019-06-18,22:00:00,131.9,132.11,131.58,131.82,661856,0
2019-06-18,16:00:00,132.07,134,132.07,133.89,210681,0
2019-06-18,17:00:00,133.9,134.01,133.6,133.8,275062,0
2019-06-18,18:00:00,133.8,134.01,133.46,133.53,199734,0
2019-06-18,19:00:00,133.55,133.63,133.2,133.38,159634,0
2019-06-18,20:00:00,133.38,133.38,133.03,133.23,186784,0
2019-06-18,21:00:00,133.23,133.65,133.16,133.54,162021,0
2019-06-19,22:00:00,133.56,133.62,132.98,133.22,988614,0
2019-06-19,16:00:00,133.27,134.38,133.08,134.03,199235,0
2019-06-19,17:00:00,134.02,134.14,133.46,133.56,156541,0
2019-06-19,18:00:00,133.58,135.15,133.48,133.76,169933,0
2019-06-19,19:00:00,133.79,133.94,133.68,133.92,132781,0
2019-06-19,20:00:00,133.91,134.07,133.74,134,161272,0
2019-06-19,21:00:00,134.09,134.52,133.71,133.96,271994,0
2019-06-20,22:00:00,134,134.28,133.9,133.9,842062,0
2019-06-20,16:00:00,135.71,136.19,135.08,135.95,306907,0
2019-06-20,17:00:00,135.96,136.3,135.65,135.79,272943,0
2019-06-20,18:00:00,135.8,136.08,135.8,135.81,238701,0
2019-06-20,19:00:00,135.82,135.84,135,135.35,165268,0
